com.samsung.shealth.tracker.pedometer_step_count,6221053,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
37503,4,0,75,2022-08-18 07:52:00.000,,,2022-08-18 07:53:59.129,2022-08-18 07:53:59.129,75,1.5833334,59.38,2.92,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:53:00.000,e90a35f0-7ca6-4d0e-bd53-03b866923f32,
58135,4,0,114,2022-08-18 13:16:00.000,,,2022-08-18 13:19:56.680,2022-08-18 13:16:20.964,114,1.5467358,89.91996,4.5599985,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:17:00.000,c92167a9-3e70-412e-a614-fb0957b87fd2,
43834,4,0,95,2022-08-20 09:19:00.000,,,2022-08-20 09:23:33.929,2022-08-20 09:23:33.929,95,1.75,76.71,3.77,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:20:00.000,ba69a504-a6e2-4d05-b725-4eeed4310c00,
11382,4,0,23,2022-08-19 10:53:00.000,,,2022-08-19 10:53:24.102,2022-08-19 10:53:24.001,23,1.6270325,18.52,0.84,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 10:54:00.000,f93aade7-c0d0-4c33-8d1a-1bc0a4752378,
58576,4,0,120,2022-08-18 13:17:00.000,,,2022-08-18 13:19:56.790,2022-08-18 13:19:56.790,120,1.6388888,96.0,4.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:18:00.000,1c966011-35a3-49df-a1db-975922465022,
55201,4,0,118,2022-08-18 07:53:00.000,,,2022-08-18 07:53:59.177,2022-08-18 07:53:59.177,118,1.7222222,95.07,4.72,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:54:00.000,c7ae7c34-a829-4064-b71b-2e6edd6754a1,
4206,4,0,10,2022-08-19 11:04:00.000,,,2022-08-19 11:06:09.356,2022-08-19 11:06:09.356,10,1.9444444,8.18,0.37,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:05:00.000,1903f2b5-3e86-4914-80ce-b87f6613def9,
42384,4,0,80,2022-08-19 17:32:00.000,,,2022-08-19 17:35:01.858,2022-08-19 17:35:01.858,80,1.4722222,62.4,3.2,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:33:00.000,fe62dc8c-5a46-4e3f-9df7-468202f1186c,
1935,4,0,6,2022-08-19 06:07:00.000,,,2022-08-19 06:07:32.227,2022-08-19 06:07:32.227,6,2.5833333,5.0,0.2,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:08:00.000,5c06e063-bd08-4327-a546-7a9093e87da4,
21483,4,0,46,2022-08-20 09:20:00.000,,,2022-08-20 09:23:33.967,2022-08-20 09:23:33.967,46,1.7222222,37.0,1.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:21:00.000,f3dbbf3e-e6a0-4975-abb9-032d4159a28d,
57332,4,0,108,2022-08-18 07:54:00.000,,,2022-08-18 07:55:00.853,2022-08-18 07:54:07.479,108,1.4648007,83.979996,4.23,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:55:00.000,0bff0cff-2166-4abb-ac9d-ea058c079255,
20573,4,3,40,2022-08-20 09:21:00.000,,,2022-08-20 09:23:34.017,2022-08-20 09:23:34.017,43,1.8611112,38.29,2.09,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:22:00.000,67997a2c-1c20-408b-8c20-8c31186096bc,
16027,4,0,29,2022-08-18 07:55:00.000,,,2022-08-18 07:55:59.950,2022-08-18 07:55:37.913,29,1.4650223,23.480001,1.1999999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 07:56:00.000,21fd782c-1a5a-4811-a74f-c222fb824e0f,
57310,4,0,113,2022-08-18 13:18:00.000,,,2022-08-18 13:19:56.858,2022-08-18 13:19:56.858,113,1.5555556,89.15,4.52,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:19:00.000,07bedc0f-c35d-4aeb-bb4b-3d1bbd973cc7,
39156,4,0,73,2022-08-19 17:33:00.000,,,2022-08-19 17:35:01.982,2022-08-19 17:35:01.982,73,1.4444444,56.56,2.89,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:34:00.000,251563ca-6faf-4e8a-9b5a-2e3208697a65,
44130,4,0,98,2022-08-20 09:22:00.000,,,2022-08-20 09:23:34.062,2022-08-20 09:23:34.062,98,1.8055556,79.68,3.92,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:23:00.000,7711479c-ee2c-4f87-b66a-e00ee0be18c0,
3093,4,0,8,2022-08-19 06:09:00.000,,,2022-08-19 06:09:57.813,2022-08-19 06:09:56.837,8,2.1530626,6.66,0.26999998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:10:00.000,657304df-b9d8-43bb-b875-9b22e8b5da5c,
48617,4,0,101,2022-08-18 13:19:00.000,,,2022-08-18 13:19:57.048,2022-08-18 13:19:57.048,101,1.6944444,82.38,4.03,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 13:20:00.000,c09661f7-667e-4499-92cd-d1396aacdbcb,
27669,4,15,51,2022-08-20 09:23:00.000,,,2022-08-20 09:23:34.158,2022-08-20 09:23:34.132,66,2.1662772,59.940002,3.35,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:24:00.000,4c8ab230-b113-414f-8656-f8c159d85d26,
19642,4,0,38,2022-08-18 14:20:00.000,,,2022-08-18 14:21:52.214,2022-08-18 14:21:52.214,38,1.5277777,30.01,1.45,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:21:00.000,f39815f2-f1a1-40cd-954e-68c72f3b4cc4,
8783,4,0,17,2022-08-20 09:25:00.000,,,2022-08-20 09:25:16.695,2022-08-20 09:25:12.779,17,1.470863,12.919999,0.66,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:26:00.000,b15f5258-8ad0-432d-9dfe-a85fb6ce9270,
59066,4,0,116,2022-08-18 14:21:00.000,,,2022-08-18 14:35:03.024,2022-08-18 14:21:52.286,116,1.5441977,91.20999,4.64,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:22:00.000,4523df5a-0af9-46c6-88cc-c14ef229b722,
4567,4,0,10,2022-08-19 06:24:00.000,,,2022-08-19 06:24:55.524,2022-08-19 06:24:55.524,10,1.6944444,7.74,0.37,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:25:00.000,5f84daea-25fb-4202-9523-a36f224e26eb,
46369,4,0,89,2022-08-19 17:34:00.000,,,2022-08-19 17:35:02.062,2022-08-19 17:35:02.062,89,1.5555556,72.13,3.72,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:35:00.000,ddf5cfd0-5e97-453c-9409-6ed1311e01d4,
3361,4,1,7,2022-08-20 09:32:00.000,,,2022-08-20 09:33:04.236,2022-08-20 09:33:04.236,8,2.4722223,8.31,0.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:33:00.000,5fd4a114-c9f9-44e7-b53b-fc0db9f0774b,
39368,4,0,81,2022-08-18 14:22:00.000,,,2022-08-18 14:35:03.113,2022-08-18 14:35:03.113,81,1.6388888,64.52,3.23,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:23:00.000,b952c513-3c5b-42ed-84bd-e7eedc53696a,
12223,4,1,25,2022-08-20 09:33:00.000,,,2022-08-20 09:35:00.231,2022-08-20 09:33:04.285,26,2.0600054,25.18,1.4899998,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:34:00.000,3ae0f51a-3cee-49b9-b7ac-3e26206cea77,
17151,4,1,25,2022-08-18 14:28:00.000,,,2022-08-18 14:35:03.214,2022-08-18 14:35:03.214,26,1.5555556,26.68,1.66,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:29:00.000,d1631996-2166-47de-8aa0-314b95e6d3a5,
22393,4,0,40,2022-08-19 17:35:00.000,,,2022-08-19 17:35:46.429,2022-08-19 17:35:13.958,40,1.3637613,30.54,1.5799999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:36:00.000,60067e89-0884-48a8-a764-627d36dcfb57,
50020,4,16,100,2022-08-19 11:05:00.000,,,2022-08-19 11:06:09.401,2022-08-19 11:06:09.401,116,2.0277777,101.43,5.34,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:06:00.000,9d63e4c5-d23e-4984-917b-b35a05df9a6f,
4594,4,0,9,2022-08-19 06:27:00.000,,,2022-08-19 06:28:40.536,2022-08-19 06:28:40.536,9,1.5277778,7.02,0.33,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:28:00.000,bae3926c-9505-442e-9d0f-4d930dab0d68,
19913,4,0,38,2022-08-18 14:29:00.000,,,2022-08-18 14:35:03.307,2022-08-18 14:35:03.307,38,1.5,29.87,1.45,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:30:00.000,09b05875-85d0-4112-b105-94bef7374477,
56762,4,0,111,2022-08-19 17:36:00.000,,,2022-08-19 17:37:32.089,2022-08-19 17:37:32.089,111,1.5277778,86.72,4.41,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:37:00.000,5afb9d31-ee79-43a2-bd2c-ceccfa07fad4,
44016,4,2,84,2022-08-19 11:06:00.000,,,2022-08-19 11:06:57.290,2022-08-19 11:06:26.224,86,1.5744078,69.299995,3.4799993,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:07:00.000,f38429c6-5a23-4d88-a311-27c899f92211,
23740,4,0,47,2022-08-18 14:42:00.000,,,2022-08-18 14:44:44.985,2022-08-18 14:44:44.985,47,1.5555556,36.93,1.85,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:43:00.000,bcbc92b3-c345-41c2-9d3f-897e956750b5,
16953,4,0,32,2022-08-19 17:37:00.000,,,2022-08-19 17:37:32.193,2022-08-19 17:37:32.193,32,1.4722222,24.96,1.28,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:38:00.000,16eb42f2-29d1-41c6-a4cf-9e02763fec86,
36970,4,1,54,2022-08-19 11:07:00.000,,,2022-08-19 11:10:55.045,2022-08-19 11:07:19.638,55,1.3478495,49.829998,2.8400002,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:08:00.000,e84e3d01-7fac-417e-8c1b-f4844f7a42c4,
40833,4,0,82,2022-08-18 14:43:00.000,,,2022-08-18 14:44:45.061,2022-08-18 14:44:45.061,82,1.6944444,69.19,3.63,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:44:00.000,0a689392-a912-4058-9d67-bcc2ecb1b15b,
41512,4,0,69,2022-08-19 17:38:00.000,,,2022-08-19 17:38:57.323,2022-08-19 17:38:56.094,69,1.3364792,55.479996,2.96,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:39:00.000,b8e10479-127d-45fc-9a7a-d3e6e1fc08ee,
5988,4,1,14,2022-08-19 06:28:00.000,,,2022-08-19 06:28:41.735,2022-08-19 06:28:40.593,15,2.7635972,16.55,0.99,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:29:00.000,cf32f186-8b73-4176-adf2-c6a61c4c3ef8,
5034,4,1,8,2022-08-19 11:09:00.000,,,2022-08-19 11:10:55.208,2022-08-19 11:10:55.208,9,1.7777778,8.95,0.62,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:10:00.000,c67a2341-946e-4e3b-8b9f-1730e68f7dc9,
4408,4,1,12,2022-08-19 17:39:00.000,,,2022-08-19 17:40:50.613,2022-08-19 17:40:50.613,13,2.7222223,12.0,0.56,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:40:00.000,2315ed4d-0352-4b8a-93f3-1b73349afbc4,
3796,4,0,6,2022-08-19 06:32:00.000,,,2022-08-19 06:32:47.300,2022-08-19 06:32:47.300,6,1.7777778,6.75,0.46,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:33:00.000,4d83d3ca-9455-41a8-a657-7c924e3b954a,
2653,4,0,6,2022-08-20 09:35:00.000,,,2022-08-20 09:35:42.459,2022-08-20 09:35:42.459,6,1.9444445,5.16,0.22,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:36:00.000,ca797ca9-fd04-4395-8164-72feafa21cf1,
3143,4,0,7,2022-08-19 17:40:00.000,,,2022-08-19 17:40:52.422,2022-08-19 17:40:52.276,7,1.8034683,5.67,0.25,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:41:00.000,7e0918f4-b126-4065-9fae-b5b1745cac6d,
2935,4,2,6,2022-08-19 06:33:00.000,,,2022-08-19 06:33:52.638,2022-08-19 06:33:51.886,8,6.7005205,19.67,1.33,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:34:00.000,a8a84742-9707-40ae-9aca-6feef3d064ab,
3834,4,0,8,2022-08-19 17:44:00.000,,,2022-08-19 17:45:05.285,2022-08-19 17:45:05.285,8,1.6666666,6.39,0.29,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:45:00.000,c84d7d5c-535a-4a16-b9b7-065569f6f073,
3719,4,0,8,2022-08-19 06:34:00.000,,,2022-08-19 06:34:23.110,2022-08-19 06:34:20.648,8,1.7422265,6.48,0.29,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:35:00.000,e4ecd387-3cca-4de8-878e-b2cfd588473b,
7350,4,0,13,2022-08-19 17:45:00.000,,,2022-08-19 17:45:50.064,2022-08-19 17:45:05.370,13,1.3550118,9.959999,0.5,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:46:00.000,3e5afba5-f747-4b86-895f-bd3ce7105150,
22737,4,0,43,2022-08-19 06:35:00.000,,,2022-08-19 06:42:53.185,2022-08-19 06:35:51.827,43,1.4772671,33.590004,1.6899996,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:36:00.000,21e0ec4d-681a-48cb-bca8-55ea3fbf238d,
7491,4,1,15,2022-08-20 09:36:00.000,,,2022-08-20 09:37:25.334,2022-08-20 09:37:25.334,16,2.0555556,15.4,0.93,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:37:00.000,71a89870-a4b0-42f4-9abf-fa7e38d83290,
52673,4,0,92,2022-08-18 14:44:00.000,,,2022-08-18 14:45:51.488,2022-08-18 14:44:45.139,92,1.3291272,70.009995,3.6399999,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:45:00.000,f562bac5-e8be-490c-9b82-36977b623c7c,
47262,4,0,93,2022-08-19 17:48:00.000,,,2022-08-19 17:49:12.703,2022-08-19 17:49:12.703,93,1.5555556,73.52,3.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:49:00.000,af53655b-8fae-4237-9a74-1405a1c85c9d,
57140,4,0,116,2022-08-19 06:36:00.000,,,2022-08-19 06:42:53.302,2022-08-19 06:42:53.302,116,1.6111112,92.06,4.64,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:37:00.000,afe6b1b6-7229-42df-b200-8a49b052137d,
10994,4,0,24,2022-08-20 09:37:00.000,,,2022-08-20 09:37:27.653,2022-08-20 09:37:25.382,24,1.7954733,19.74,0.95000005,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:38:00.000,3bee75e8-c749-4a37-b3d7-4d1ee6447f53,
56397,4,0,104,2022-08-19 17:49:00.000,,,2022-08-19 17:50:10.951,2022-08-19 17:49:12.818,104,1.427189,80.49,4.1,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:50:00.000,8cfe6669-2671-44e4-968e-5c94fe9fae66,
35362,4,0,69,2022-08-19 11:10:00.000,,,2022-08-19 11:10:59.798,2022-08-19 11:10:55.333,69,1.5239502,53.88999,2.6799996,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:11:00.000,a7392d5d-9016-4964-9c2a-d3d8da934eae,
58471,4,0,116,2022-08-19 06:37:00.000,,,2022-08-19 06:42:53.356,2022-08-19 06:42:53.356,116,1.5833334,92.58,4.64,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:38:00.000,b57da9a4-cc50-405e-b971-f89c999ae95d,
6936,4,0,15,2022-08-20 09:38:00.000,,,2022-08-20 09:44:15.112,2022-08-20 09:44:15.112,15,1.8611112,12.91,0.66,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 09:39:00.000,112bdbf1-2d22-4946-be8e-e62d01b1869a,
22919,4,0,44,2022-08-19 17:50:00.000,,,2022-08-19 17:51:02.403,2022-08-19 17:50:11.074,44,1.4851787,34.04,1.71,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:51:00.000,d38a2328-a267-407e-985f-77eec4280b58,
56600,4,16,113,2022-08-18 14:45:00.000,,,2022-08-18 14:55:01.149,2022-08-18 14:45:51.591,129,1.9409641,109.86,5.73,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:46:00.000,a5e3bbad-4ba5-4863-89f1-52ab9ae8e829,
57600,4,0,116,2022-08-19 06:38:00.000,,,2022-08-19 06:42:53.424,2022-08-19 06:42:53.424,116,1.6111112,92.8,4.64,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:39:00.000,041a20ca-41b9-4d91-b04d-64f8ddea0e67,
20276,4,1,43,2022-08-20 10:05:00.000,,,2022-08-20 10:11:58.330,2022-08-20 10:11:58.330,44,1.8888891,38.3,1.97,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 10:06:00.000,823b5885-18ad-4503-8f7c-4a90517275c4,
4223,4,0,10,2022-08-19 17:51:00.000,,,2022-08-19 17:51:06.543,2022-08-19 17:51:03.353,10,1.9441074,8.21,0.36999997,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 17:52:00.000,767d74c1-534a-4729-bfc4-80dde1000ca3,
48288,4,0,84,2022-08-19 11:11:00.000,,,2022-08-19 11:11:59.589,2022-08-19 11:11:00.428,84,1.3361348,64.52001,3.2899985,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:12:00.000,3b00ad7c-9cac-45be-ac20-4b496e554c6d,
15337,4,0,31,2022-08-19 06:39:00.000,,,2022-08-19 06:42:53.563,2022-08-19 06:42:53.563,31,1.6111112,24.71,1.21,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:40:00.000,03574566-3a54-4464-9444-88ee3c5a7068,
11325,4,4,25,2022-08-20 10:07:00.000,,,2022-08-20 10:11:58.419,2022-08-20 10:11:58.419,29,2.4166667,27.37,1.63,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 10:08:00.000,bd979848-38df-42b3-b99b-099865cb7dfb,
7773,4,0,15,2022-08-19 21:10:00.000,,,2022-08-19 21:10:30.251,2022-08-19 21:10:29.075,15,1.7805,13.840001,0.7200001,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 21:11:00.000,135a8311-a2ee-4914-853b-8c17a44298db,
58578,4,0,122,2022-08-18 14:46:00.000,,,2022-08-18 14:55:01.225,2022-08-18 14:55:01.225,122,1.6666666,97.63,4.88,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:47:00.000,09429c1c-f433-4021-aa0e-74b4d71593ab,
31744,4,17,56,2022-08-19 06:40:00.000,,,2022-08-19 06:42:53.646,2022-08-19 06:42:53.646,73,2.0277777,64.37,3.6,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:41:00.000,93843b63-e1e7-4613-ae4a-353730b3c442,
17052,4,1,33,2022-08-20 10:08:00.000,,,2022-08-20 10:11:58.528,2022-08-20 10:11:58.528,34,1.6666666,28.42,1.28,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 10:09:00.000,579e30ba-4506-4775-8269-c9f5bd64501b,
24595,4,0,45,2022-08-20 00:06:00.000,,,2022-08-20 00:12:46.653,2022-08-20 00:12:46.653,45,1.3888888,34.16,1.69,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 00:07:00.000,ff9f3c4c-a9f8-4e7f-8c0f-8a25f7d0f48d,
18708,4,0,38,2022-08-19 06:41:00.000,,,2022-08-19 06:42:53.707,2022-08-19 06:42:53.707,38,1.6666666,31.18,1.55,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:42:00.000,7f261748-56a7-4e67-94b6-35ce5c0229b6,
55650,4,0,110,2022-08-19 11:12:00.000,,,2022-08-19 11:12:59.426,2022-08-19 11:12:00.242,110,1.5683665,87.28004,4.3999996,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:13:00.000,c28ce291-ef80-4799-ba98-cef700c86d2a,
52920,4,0,106,2022-08-20 00:07:00.000,,,2022-08-20 00:12:46.698,2022-08-20 00:12:46.698,106,1.5833334,83.79,4.17,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 00:08:00.000,1fac729c-ad3e-4376-a6c9-b24c16369d51,
50465,4,46,79,2022-08-19 06:42:00.000,,,2022-08-19 06:42:59.496,2022-08-19 06:42:53.741,125,2.3651607,119.36001,7.0699997,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:43:00.000,a520f7bc-caa9-4c7c-b556-234c77d02be9,
58926,4,0,117,2022-08-18 14:47:00.000,,,2022-08-18 14:55:01.299,2022-08-18 14:55:01.299,117,1.5833334,93.3,4.68,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:48:00.000,65c0bfa3-f757-4e5a-838b-1513c29ff204,
16507,4,0,29,2022-08-20 00:08:00.000,,,2022-08-20 00:12:46.787,2022-08-20 00:12:46.787,29,1.3333334,22.01,1.11,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 00:09:00.000,83b1a931-a9e0-448f-a162-c97f71c37f90,
58754,4,0,124,2022-08-19 06:43:00.000,,,2022-08-19 06:45:07.626,2022-08-19 06:43:00.157,124,1.6945015,99.56,4.94,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:44:00.000,fe6a8413-c2ad-4ac8-b273-8c838dd4eada,
58082,4,0,112,2022-08-19 11:13:00.000,,,2022-08-19 11:15:00.684,2022-08-19 11:13:00.156,112,1.5142285,87.95001,4.48,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:14:00.000,f299cf05-6690-457d-a7b9-36b22017bfe5,
3333,4,1,9,2022-08-20 00:09:00.000,,,2022-08-20 00:12:46.856,2022-08-20 00:12:46.856,10,2.4722223,8.24,0.45,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 00:10:00.000,a81254cb-4c31-4f3a-875e-78058846f8ce,
56373,4,0,108,2022-08-19 06:44:00.000,,,2022-08-19 06:45:07.686,2022-08-19 06:45:07.686,108,1.5,84.56,4.32,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:45:00.000,c98f3860-fec9-447c-8bb2-15976d334a0c,
8692,4,0,15,2022-08-20 00:10:00.000,,,2022-08-20 00:12:46.900,2022-08-20 00:12:46.900,15,1.3333334,11.59,0.54,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 00:11:00.000,533c4b4d-138f-4837-94c0-7e0afbbac32c,
56551,4,0,113,2022-08-18 14:48:00.000,,,2022-08-18 14:55:01.369,2022-08-18 14:55:01.369,113,1.5833334,89.54,4.52,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:49:00.000,f2e019cc-5dae-4e12-a15d-18a9634997cf,
55524,4,0,109,2022-08-19 06:45:00.000,,,2022-08-19 06:47:37.321,2022-08-19 06:45:07.758,109,1.5569587,86.45,4.36,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:46:00.000,77811ed4-c4a4-4c63-b7d3-cc6766d671ca,
43617,4,9,84,2022-08-20 00:11:00.000,,,2022-08-20 00:12:46.935,2022-08-20 00:12:46.935,93,1.7499999,76.33,4.01,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 00:12:00.000,412b9998-5f46-45d3-8408-840d31a5e9e9,
12966,4,0,26,2022-08-19 11:14:00.000,,,2022-08-19 11:15:00.801,2022-08-19 11:15:00.801,26,1.5833334,20.53,1.01,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:15:00.000,218d6a4b-f76b-45a0-b8f2-60bbe511515c,
55253,4,0,106,2022-08-19 06:46:00.000,,,2022-08-19 06:47:37.390,2022-08-19 06:47:37.390,106,1.5,82.88,4.24,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:47:00.000,33d4eb4e-301d-4e26-aaef-842c8964df67,
31474,4,0,62,2022-08-20 00:12:00.000,,,2022-08-20 00:12:46.978,2022-08-20 00:12:46.978,62,1.5555556,48.96,2.47,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 00:13:00.000,893d6207-8867-46dd-b5bb-e10cc4c6f125,
45714,4,0,95,2022-08-18 14:49:00.000,,,2022-08-18 14:55:01.455,2022-08-18 14:55:01.455,95,1.6666666,76.19,3.8,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-18 14:50:00.000,2d193a64-2484-4fc9-bff7-3710c4394f01,
19001,4,0,37,2022-08-19 06:47:00.000,,,2022-08-19 06:47:37.476,2022-08-19 06:47:37.476,37,1.5277778,29.03,1.47,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 06:48:00.000,92e59da8-6c1d-4d27-81e0-e15d82ce28f1,
9729,4,0,20,2022-08-20 00:15:00.000,,,2022-08-20 00:15:36.717,2022-08-20 00:15:29.417,20,1.661922,16.170004,0.77000004,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-20 00:16:00.000,5089bf69-6bdc-4bbe-a432-adbcde0907ed,
4104,4,6,7,2022-08-19 11:15:00.000,,,2022-08-19 11:16:08.550,2022-08-19 11:16:08.550,13,3.4722223,14.25,0.9,UTC+0300,e7FCb+MfnB,com.sec.android.app.shealth,2022-08-19 11:16:00.000,cde89861-0603-4404-8cef-1a2f32e355b4,
